,Unnamed: 0,Name,Joule(surface),kWh(surface),allJoule(surface),allkWh(surface),time(ms),time(string)
29,33,port3.java-3.problem0.7.csv,150.33440086956517,4.175955579710143e-05,1463.0925,0.0004064145833333333,5.118,"0 Hours, 0 Minutes, 10 Seconds, 236 Milliseconds"
30,45,port3.java-3.problem0.27.csv,144.69370903522204,4.0192696954228356e-05,1371.3120000000001,0.00038092,4.976,"0 Hours, 0 Minutes, 9 Seconds, 952 Milliseconds"
31,55,port3.java-3.problem0.19.csv,148.25755017921134,4.118265282755871e-05,1358.9115,0.0003774754166666666,4.912,"0 Hours, 0 Minutes, 9 Seconds, 824 Milliseconds"
32,59,port3.java-3.problem0.25.csv,147.57023626817448,4.099173229671514e-05,1386.5320000000002,0.00038514777777777775,5.0305,"0 Hours, 0 Minutes, 10 Seconds, 61 Milliseconds"
33,74,port3.java-3.problem0.5.csv,145.26393524699594,4.035109312416554e-05,1398.7305,0.00038853624999999996,4.887,"0 Hours, 0 Minutes, 9 Seconds, 774 Milliseconds"
34,86,port3.java-3.problem0.4.csv,146.99107032301487,4.083085286750413e-05,1396.10425,0.0003878067361111111,4.8675,"0 Hours, 0 Minutes, 9 Seconds, 735 Milliseconds"
35,99,port3.java-3.problem0.24.csv,141.86741666666668,3.9407615740740754e-05,1405.54075,0.0003904279861111111,5.123,"0 Hours, 0 Minutes, 10 Seconds, 246 Milliseconds"
36,103,port3.java-3.problem0.18.csv,151.9192871452422,4.2199801984789505e-05,1441.3970000000002,0.00040038805555555555,5.2295,"0 Hours, 0 Minutes, 10 Seconds, 459 Milliseconds"
37,109,port3.java-3.problem0.20.csv,121.480510719755,3.3744586311043045e-05,1170.896,0.00032524888888888886,4.247,"0 Hours, 0 Minutes, 8 Seconds, 494 Milliseconds"
38,137,port3.java-3.problem0.1.csv,146.22581153846153,4.061828098290598e-05,1409.99425,0.00039166506944444436,4.9105,"0 Hours, 0 Minutes, 9 Seconds, 821 Milliseconds"
39,151,port3.java-3.problem0.21.csv,154.6337680102915,4.295382444730319e-05,1357.69925,0.00037713868055555555,4.882,"0 Hours, 0 Minutes, 9 Seconds, 764 Milliseconds"
40,155,port3.java-3.problem0.23.csv,148.18548437499993,4.11626345486111e-05,1384.67425,0.0003846317361111111,5.022,"0 Hours, 0 Minutes, 10 Seconds, 44 Milliseconds"
41,169,port3.java-3.problem0.3.csv,152.08118306288048,4.2244773073022357e-05,1389.59925,0.0003859997916666666,4.8395,"0 Hours, 0 Minutes, 9 Seconds, 679 Milliseconds"
42,184,port3.java-3.problem0.2.csv,144.94121756225437,4.026144932284843e-05,1435.869,0.00039885249999999995,5.0255,"0 Hours, 0 Minutes, 10 Seconds, 51 Milliseconds"
43,196,port3.java-3.problem0.22.csv,146.4114472843452,4.066984646787366e-05,1337.14075,0.00037142798611111114,4.8365,"0 Hours, 0 Minutes, 9 Seconds, 673 Milliseconds"
44,592,port3.java-3.problem0.13.csv,146.42474373040747,4.0673539925113186e-05,1540.19425,0.00042783173611111113,5.43,"0 Hours, 0 Minutes, 10 Seconds, 860 Milliseconds"
45,629,port3.java-3.problem0.12.csv,157.1935198511166,4.366486662531017e-05,1457.785,0.00040494027777777784,5.0795,"0 Hours, 0 Minutes, 10 Seconds, 159 Milliseconds"
46,643,port3.java-3.problem0.10.csv,147.79315465328457,4.105365407035684e-05,1428.23075,0.00039673076388888886,4.9945,"0 Hours, 0 Minutes, 9 Seconds, 989 Milliseconds"
47,677,port3.java-3.problem0.11.csv,167.12130448449292,4.64225845790258e-05,1709.29025,0.00047480284722222215,6.0115,"0 Hours, 0 Minutes, 12 Seconds, 23 Milliseconds"
48,685,port3.java-3.problem0.15.csv,149.9373864774624,4.164927402151733e-05,1496.0995,0.00041558319444444445,5.258,"0 Hours, 0 Minutes, 10 Seconds, 516 Milliseconds"
49,701,port3.java-3.problem0.9.csv,140.08412186689705,3.8912256074138066e-05,1411.629,0.0003921191666666666,4.958,"0 Hours, 0 Minutes, 9 Seconds, 916 Milliseconds"
50,717,port3.java-3.problem0.8.csv,149.9964023730224,4.1665667325839554e-05,1410.34125,0.0003917614583333334,4.914,"0 Hours, 0 Minutes, 9 Seconds, 828 Milliseconds"
51,731,port3.java-3.problem0.14.csv,151.34763250652753,4.204100902959098e-05,1474.61625,0.000409615625,5.1465,"0 Hours, 0 Minutes, 10 Seconds, 293 Milliseconds"
52,736,port3.java-3.problem0.16.csv,154.14718759286782,4.2818663220241044e-05,1443.60725,0.00040100201388888887,5.022,"0 Hours, 0 Minutes, 10 Seconds, 44 Milliseconds"
53,780,port3.java-3.problem0.17.csv,149.62805929095347,4.156334980304263e-05,1458.76225,0.00040521173611111113,5.108,"0 Hours, 0 Minutes, 10 Seconds, 216 Milliseconds"
54,4,port3.java-4.problem0.22.csv,173.51785676251336,4.819940465625369e-05,1510.8571666666667,0.00041968254629629634,5.432,"0 Hours, 0 Minutes, 16 Seconds, 296 Milliseconds"
55,21,port3.java-4.problem0.5.csv,176.29577725856677,4.8971049238490776e-05,1532.4438333333335,0.0004256788425925926,5.287333333333333,"0 Hours, 0 Minutes, 15 Seconds, 862 Milliseconds"
56,32,port3.java-4.problem0.4.csv,170.72923889636624,4.742478858232396e-05,1503.8864999999998,0.00041774625,5.195,"0 Hours, 0 Minutes, 15 Seconds, 585 Milliseconds"
57,48,port3.java-4.problem0.23.csv,176.26764872685177,4.8963235757458835e-05,1488.2621666666666,0.0004134061574074074,5.328666666666667,"0 Hours, 0 Minutes, 15 Seconds, 986 Milliseconds"
58,53,port3.java-4.problem0.21.csv,181.46080903373374,5.0405780287148245e-05,1522.8549999999998,0.0004230152777777777,5.443333333333333,"0 Hours, 0 Minutes, 16 Seconds, 330 Milliseconds"
59,75,port3.java-4.problem0.6.csv,180.49108004778972,5.013641112438603e-05,1517.947,0.00042165194444444457,5.217333333333333,"0 Hours, 0 Minutes, 15 Seconds, 652 Milliseconds"
60,84,port3.java-4.problem0.7.csv,174.35138376811588,4.8430939935587746e-05,1460.0061666666668,0.00040555726851851853,5.012333333333333,"0 Hours, 0 Minutes, 15 Seconds, 37 Milliseconds"
61,105,port3.java-4.problem0.20.csv,169.10204236855532,4.6972789546820925e-05,1512.3143333333335,0.0004200873148148148,5.436,"0 Hours, 0 Minutes, 16 Seconds, 308 Milliseconds"
62,110,port3.java-4.problem0.18.csv,171.37569894268208,4.7604360817411675e-05,1381.9896666666666,0.0003838860185185185,4.909666666666667,"0 Hours, 0 Minutes, 14 Seconds, 729 Milliseconds"
63,112,port3.java-4.problem0.24.csv,170.53844444444445,4.7371790123456806e-05,1467.594,0.000407665,5.258333333333333,"0 Hours, 0 Minutes, 15 Seconds, 775 Milliseconds"
64,127,port3.java-4.problem0.3.csv,171.29387254901982,4.758163126361662e-05,1698.9171666666668,0.0004719214351851851,5.974,"0 Hours, 0 Minutes, 17 Seconds, 922 Milliseconds"
65,132,port3.java-4.problem0.2.csv,174.7306856705986,4.853630157516627e-05,1536.7701666666665,0.00042688060185185186,5.302333333333333,"0 Hours, 0 Minutes, 15 Seconds, 907 Milliseconds"
66,148,port3.java-4.problem0.25.csv,175.23072401723212,4.867520111589781e-05,1456.1028333333334,0.00040447300925925924,5.200666666666667,"0 Hours, 0 Minutes, 15 Seconds, 602 Milliseconds"
67,150,port3.java-4.problem0.19.csv,178.5046000597371,4.9584611127704755e-05,1475.9976666666664,0.00040999935185185194,5.264333333333333,"0 Hours, 0 Minutes, 15 Seconds, 793 Milliseconds"
68,159,port3.java-4.problem0.27.csv,182.44032031648814,5.067786675458004e-05,1452.7725,0.00040354791666666665,5.153333333333333,"0 Hours, 0 Minutes, 15 Seconds, 460 Milliseconds"
69,178,port3.java-4.problem0.1.csv,168.36383150183133,4.6767730972730914e-05,1477.0416666666667,0.0004102893518518518,5.085,"0 Hours, 0 Minutes, 15 Seconds, 255 Milliseconds"
70,192,port3.java-4.problem0.26.csv,174.90704517653634,4.8585290326815645e-05,1451.2648333333334,0.00040312912037037047,5.184333333333333,"0 Hours, 0 Minutes, 15 Seconds, 553 Milliseconds"
71,587,port3.java-4.problem0.17.csv,176.98016666666626,4.91611574074073e-05,1504.7381666666668,0.00041798282407407407,5.180666666666667,"0 Hours, 0 Minutes, 15 Seconds, 542 Milliseconds"
72,633,port3.java-4.problem0.16.csv,177.02729123328388,4.9174247564801064e-05,1532.3896666666667,0.0004256637962962962,5.278666666666667,"0 Hours, 0 Minutes, 15 Seconds, 836 Milliseconds"
73,640,port3.java-4.problem0.14.csv,176.24273977371664,4.895631660381019e-05,1506.2393333333332,0.00041839981481481487,5.172666666666667,"0 Hours, 0 Minutes, 15 Seconds, 518 Milliseconds"
74,679,port3.java-4.problem0.15.csv,180.10798664440748,5.002999629011318e-05,1568.343,0.0004356508333333334,5.4223333333333334,"0 Hours, 0 Minutes, 16 Seconds, 267 Milliseconds"
75,688,port3.java-4.problem0.11.csv,175.30107907236655,4.869474418676848e-05,1547.8566666666666,0.0004299601851851852,5.350333333333333,"0 Hours, 0 Minutes, 16 Seconds, 51 Milliseconds"
76,728,port3.java-4.problem0.10.csv,174.70777189781018,4.852993663828061e-05,1510.393,0.000419553611111111,5.21,"0 Hours, 0 Minutes, 15 Seconds, 630 Milliseconds"
77,737,port3.java-4.problem0.12.csv,178.2976360628619,4.952712112857275e-05,1528.9463333333333,0.00042470731481481487,5.275,"0 Hours, 0 Minutes, 15 Seconds, 825 Milliseconds"
78,755,port3.java-4.problem0.9.csv,165.48755473926855,4.596876520535237e-05,1504.0548333333334,0.0004177930092592592,5.219333333333333,"0 Hours, 0 Minutes, 15 Seconds, 658 Milliseconds"
79,762,port3.java-4.problem0.8.csv,179.7597651956701,4.993326810990838e-05,1511.4916666666668,0.0004198587962962964,5.192333333333333,"0 Hours, 0 Minutes, 15 Seconds, 577 Milliseconds"
80,779,port3.java-4.problem0.13.csv,173.38672962382444,4.816298045106235e-05,1523.4351666666669,0.00042317643518518513,5.259666666666667,"0 Hours, 0 Minutes, 15 Seconds, 779 Milliseconds"
81,26,port3.java-6.problem0.16.csv,153.14742756315002,4.2540952100875004e-05,1458.52675,0.00040514631944444437,5.084,"0 Hours, 0 Minutes, 10 Seconds, 168 Milliseconds"
82,27,port3.java-6.problem0.17.csv,161.90153667481653,4.497264907633793e-05,1470.395,0.00040844305555555563,5.1055,"0 Hours, 0 Minutes, 10 Seconds, 211 Milliseconds"
83,79,port3.java-6.problem0.15.csv,150.51968864774622,4.181102462437395e-05,1557.999,0.00043277750000000003,5.4975,"0 Hours, 0 Minutes, 10 Seconds, 995 Milliseconds"
84,80,port3.java-6.problem0.14.csv,150.32302545691917,4.1756395960255325e-05,1540.18575,0.00042782937500000003,5.4055,"0 Hours, 0 Minutes, 10 Seconds, 811 Milliseconds"
85,128,port3.java-6.problem0.10.csv,135.37524270072993,3.760423408353609e-05,1282.3725,0.0003562145833333334,4.474,"0 Hours, 0 Minutes, 8 Seconds, 948 Milliseconds"
86,131,port3.java-6.problem0.11.csv,142.70685666387251,3.964079351774236e-05,1526.2079999999999,0.0004239466666666666,5.393,"0 Hours, 0 Minutes, 10 Seconds, 786 Milliseconds"
87,174,port3.java-6.problem0.13.csv,149.37469827586202,4.1492971743295004e-05,1453.81975,0.0004038388194444445,5.082,"0 Hours, 0 Minutes, 10 Seconds, 164 Milliseconds"
88,177,port3.java-6.problem0.12.csv,153.07593238213406,4.252109232837057e-05,1528.81725,0.0004246714583333334,5.373,"0 Hours, 0 Minutes, 10 Seconds, 746 Milliseconds"
89,235,port3.java-6.problem0.1.csv,147.5991197802198,4.09997554945055e-05,1412.3970000000002,0.00039233249999999996,4.9145,"0 Hours, 0 Minutes, 9 Seconds, 829 Milliseconds"
90,245,port3.java-6.problem0.3.csv,145.3632287018255,4.0378674639395975e-05,1458.82775,0.0004052299305555555,5.1365,"0 Hours, 0 Minutes, 10 Seconds, 273 Milliseconds"
91,293,port3.java-6.problem0.2.csv,143.8835344036698,3.9967648445463834e-05,1497.87425,0.00041607618055555557,5.271,"0 Hours, 0 Minutes, 10 Seconds, 542 Milliseconds"
92,300,port3.java-6.problem0.6.csv,153.7855797491039,4.271821659697331e-05,1428.6070000000002,0.00039683527777777783,4.973,"0 Hours, 0 Minutes, 9 Seconds, 946 Milliseconds"
93,346,port3.java-6.problem0.7.csv,150.53647260869565,4.1815686835748797e-05,1437.0035,0.00039916763888888886,5.0155,"0 Hours, 0 Minutes, 10 Seconds, 31 Milliseconds"
94,353,port3.java-6.problem0.5.csv,148.5793354472629,4.1272037624239696e-05,1405.89325,0.00039052590277777785,4.902,"0 Hours, 0 Minutes, 9 Seconds, 804 Milliseconds"
95,389,port3.java-6.problem0.4.csv,146.75950672947516,4.076652964707644e-05,1430.3885,0.0003973301388888889,5.002,"0 Hours, 0 Minutes, 10 Seconds, 4 Milliseconds"
96,395,port3.java-6.problem0.9.csv,155.03263461538432,4.306462072649565e-05,1501.72125,0.0004171447916666666,5.251,"0 Hours, 0 Minutes, 10 Seconds, 502 Milliseconds"
97,441,port3.java-6.problem0.8.csv,149.72151810990832,4.158931058608564e-05,1483.67625,0.0004121322916666667,5.201,"0 Hours, 0 Minutes, 10 Seconds, 402 Milliseconds"
98,610,port3.java-6.problem0.23.csv,145.592921875,4.044247829861111e-05,1364.35425,0.0003789872916666667,4.95,"0 Hours, 0 Minutes, 9 Seconds, 900 Milliseconds"
99,611,port3.java-6.problem0.22.csv,146.49053833865813,4.0691816205182814e-05,1406.64725,0.00039073534722222224,5.1185,"0 Hours, 0 Minutes, 10 Seconds, 237 Milliseconds"
100,660,port3.java-6.problem0.20.csv,146.01637940275646,4.056010538965456e-05,1369.38725,0.0003803853472222223,4.951,"0 Hours, 0 Minutes, 9 Seconds, 902 Milliseconds"
101,661,port3.java-6.problem0.21.csv,152.18646312178393,4.2274017533828876e-05,1338.618,0.0003718383333333333,4.8145,"0 Hours, 0 Minutes, 9 Seconds, 629 Milliseconds"
102,705,port3.java-6.problem0.25.csv,149.62358602584817,4.156210722940227e-05,1384.891,0.0003846919444444444,5.0155,"0 Hours, 0 Minutes, 10 Seconds, 31 Milliseconds"
103,706,port3.java-6.problem0.19.csv,144.09934363799275,4.002759545499799e-05,1416.00075,0.0003933335416666666,5.1605,"0 Hours, 0 Minutes, 10 Seconds, 321 Milliseconds"
104,711,port3.java-6.problem0.18.csv,153.40992111853083,4.261386697736968e-05,1342.40725,0.00037289090277777784,4.822,"0 Hours, 0 Minutes, 9 Seconds, 644 Milliseconds"
105,712,port3.java-6.problem0.24.csv,150.13316666666668,4.170365740740742e-05,1424.9065,0.00039580736111111115,5.168,"0 Hours, 0 Minutes, 10 Seconds, 336 Milliseconds"
106,756,port3.java-6.problem0.26.csv,148.18077877397803,4.116132743721612e-05,1376.20225,0.0003822784027777777,4.988,"0 Hours, 0 Minutes, 9 Seconds, 976 Milliseconds"
107,761,port3.java-6.problem0.27.csv,150.23831699846858,4.1732865832907954e-05,1426.651,0.0003962919444444445,5.178,"0 Hours, 0 Minutes, 10 Seconds, 356 Milliseconds"
108,205,port3.java-7.problem0.10.csv,120.83809379562044,3.356613716545013e-05,586.5077,0.00016291880555555554,1.8164,"0 Hours, 0 Minutes, 9 Seconds, 82 Milliseconds"
109,208,port3.java-7.problem0.4.csv,119.83011130551816,3.32861420293106e-05,575.5415,0.00015987263888888893,1.7758,"0 Hours, 0 Minutes, 8 Seconds, 879 Milliseconds"
110,227,port3.java-7.problem0.5.csv,116.52591255006669,3.23683090416852e-05,588.1596999999999,0.00016337769444444442,1.8388,"0 Hours, 0 Minutes, 9 Seconds, 194 Milliseconds"
111,231,port3.java-7.problem0.11.csv,119.41106990779542,3.316974164105429e-05,602.264,0.00016729555555555553,1.8822,"0 Hours, 0 Minutes, 9 Seconds, 411 Milliseconds"
112,252,port3.java-7.problem0.13.csv,116.23675125391856,3.2287986459421816e-05,574.4096,0.0001595582222222222,1.785,"0 Hours, 0 Minutes, 8 Seconds, 925 Milliseconds"
113,258,port3.java-7.problem0.7.csv,113.78152556521738,3.1605979323671494e-05,574.7601999999999,0.0001596556111111111,1.7972000000000001,"0 Hours, 0 Minutes, 8 Seconds, 986 Milliseconds"
114,280,port3.java-7.problem0.6.csv,119.8534473118279,3.329262425328553e-05,571.7447,0.00015881797222222222,1.7628,"0 Hours, 0 Minutes, 8 Seconds, 814 Milliseconds"
115,285,port3.java-7.problem0.12.csv,121.05199528535984,3.36255542459333e-05,606.0564999999999,0.00016834902777777778,1.8942,"0 Hours, 0 Minutes, 9 Seconds, 471 Milliseconds"
116,308,port3.java-7.problem0.16.csv,114.02626077265975,3.167396132573882e-05,564.1305,0.00015670291666666666,1.753,"0 Hours, 0 Minutes, 8 Seconds, 765 Milliseconds"
117,315,port3.java-7.problem0.2.csv,116.93162673656613,3.248100742682393e-05,573.348,0.0001592633333333333,1.7768,"0 Hours, 0 Minutes, 8 Seconds, 884 Milliseconds"
118,331,port3.java-7.problem0.3.csv,123.22299736308321,3.4228610378634224e-05,587.8005,0.00016327791666666667,1.8168,"0 Hours, 0 Minutes, 9 Seconds, 84 Milliseconds"
119,339,port3.java-7.problem0.17.csv,121.20239486552559,3.366733190709044e-05,601.5429,0.00016709525,1.8742,"0 Hours, 0 Minutes, 9 Seconds, 371 Milliseconds"
120,358,port3.java-7.problem0.15.csv,120.74016210350587,3.353893391764052e-05,589.5159,0.00016375441666666664,1.831,"0 Hours, 0 Minutes, 9 Seconds, 155 Milliseconds"
121,364,port3.java-7.problem0.1.csv,97.63258813186806,2.7120163369963355e-05,563.6094,0.00015655816666666663,1.8106,"0 Hours, 0 Minutes, 9 Seconds, 53 Milliseconds"
122,384,port3.java-7.problem0.14.csv,117.7415177545693,3.270597715404703e-05,586.1115,0.00016280875,1.8215999999999999,"0 Hours, 0 Minutes, 9 Seconds, 108 Milliseconds"
123,402,port3.java-7.problem0.19.csv,114.56813512544804,3.182448197929113e-05,549.4374,0.0001526215,1.7644000000000002,"0 Hours, 0 Minutes, 8 Seconds, 822 Milliseconds"
124,403,port3.java-7.problem0.25.csv,118.5961586429726,3.294337740082572e-05,555.2683,0.00015424119444444446,1.773,"0 Hours, 0 Minutes, 8 Seconds, 865 Milliseconds"
125,433,port3.java-7.problem0.24.csv,120.6722333333333,3.35200648148148e-05,558.9988999999999,0.0001552774722222222,1.777,"0 Hours, 0 Minutes, 8 Seconds, 885 Milliseconds"
126,434,port3.java-7.problem0.18.csv,119.62661018363943,3.3229613939899844e-05,553.8005,0.00015383347222222224,1.7608,"0 Hours, 0 Minutes, 8 Seconds, 804 Milliseconds"
127,453,port3.java-7.problem0.26.csv,119.96773786488752,3.3324371629135425e-05,569.7663,0.00015826841666666665,1.827,"0 Hours, 0 Minutes, 9 Seconds, 135 Milliseconds"
128,480,port3.java-7.problem0.27.csv,119.24904762633996,3.312473545176109e-05,571.8357,0.00015884325000000001,1.836,"0 Hours, 0 Minutes, 9 Seconds, 180 Milliseconds"
129,496,port3.java-7.problem0.23.csv,110.81643663194443,3.078234350887344e-05,548.6349,0.00015239858333333337,1.7782,"0 Hours, 0 Minutes, 8 Seconds, 891 Milliseconds"
130,528,port3.java-7.problem0.22.csv,115.27470287539936,3.202075079872205e-05,565.2234000000001,0.00015700650000000002,1.8276,"0 Hours, 0 Minutes, 9 Seconds, 138 Milliseconds"
131,546,port3.java-7.problem0.20.csv,122.46663093415,3.4018508592819435e-05,582.9541999999999,0.00016193172222222222,1.8636,"0 Hours, 0 Minutes, 9 Seconds, 318 Milliseconds"
132,553,port3.java-7.problem0.8.csv,117.66942422980847,3.2685951174946806e-05,593.7997,0.00016494436111111113,1.8564,"0 Hours, 0 Minutes, 9 Seconds, 282 Milliseconds"
133,569,port3.java-7.problem0.9.csv,117.72618988764054,3.270171941323349e-05,579.1549,0.00016087636111111113,1.7992000000000001,"0 Hours, 0 Minutes, 8 Seconds, 996 Milliseconds"
134,577,port3.java-7.problem0.21.csv,119.25208421955404,3.312557894987612e-05,566.1261000000001,0.00015725725,1.8134000000000001,"0 Hours, 0 Minutes, 9 Seconds, 67 Milliseconds"
135,5145,port3.java-1.problem1.1.csv,251.83390906593425,6.995386362942618e-05,887.642875,0.00024656746527777784,2.4705,"0 Hours, 0 Minutes, 9 Seconds, 882 Milliseconds"
136,5175,port3.java-1.problem1.3.csv,260.0798828600404,7.224441190556678e-05,897.18625,0.0002492184027777777,2.4915,"0 Hours, 0 Minutes, 9 Seconds, 966 Milliseconds"
137,5201,port3.java-1.problem1.2.csv,214.14748541939716,5.9485412616499206e-05,777.090125,0.00021585836805555558,2.1915,"0 Hours, 0 Minutes, 8 Seconds, 766 Milliseconds"
138,5236,port3.java-1.problem1.6.csv,257.5510378584227,7.154195496067298e-05,901.306375,0.00025036288194444446,2.51125,"0 Hours, 0 Minutes, 10 Seconds, 45 Milliseconds"
139,5255,port3.java-1.problem1.7.csv,245.410649347826,6.816962481884055e-05,875.81925,0.000243283125,2.45775,"0 Hours, 0 Minutes, 9 Seconds, 831 Milliseconds"
140,5294,port3.java-1.problem1.5.csv,260.4163152536714,7.233786534824206e-05,889.650375,0.0002471251041666667,2.45325,"0 Hours, 0 Minutes, 9 Seconds, 813 Milliseconds"
141,5319,port3.java-1.problem1.4.csv,258.1714332099593,7.171428700276647e-05,903.257875,0.0002509049652777777,2.51375,"0 Hours, 0 Minutes, 10 Seconds, 55 Milliseconds"
142,5349,port3.java-1.problem1.19.csv,256.7245356182798,7.13123710050777e-05,868.028375,0.00024111899305555556,2.48025,"0 Hours, 0 Minutes, 9 Seconds, 921 Milliseconds"
143,5353,port3.java-1.problem1.25.csv,255.83437257673665,7.106510349353796e-05,866.8182499999999,0.00024078284722222227,2.48075,"0 Hours, 0 Minutes, 9 Seconds, 923 Milliseconds"
144,5392,port3.java-1.problem1.24.csv,259.38425,7.205118055555554e-05,871.54925,0.0002420970138888889,2.48175,"0 Hours, 0 Minutes, 9 Seconds, 927 Milliseconds"
145,5395,port3.java-1.problem1.18.csv,251.60986560934896,6.989162933593026e-05,859.1155,0.00023864319444444438,2.46375,"0 Hours, 0 Minutes, 9 Seconds, 855 Milliseconds"
