,Name,Joule(surface),kWh(surface),allJoule(surface),allkWh(surface),time(ms),time(string)
4101,port3.python3-2.problem2.8.csv,3674.38120316403,0.0010206614453233418,38314.372,0.010642881111111112,135059,"0 Hours, 2 Minutes, 15 Seconds, 59 Milliseconds"
4102,port3.yarv-4.problem2.26.csv,2714.3506826522043,0.0007539863007367234,26847.6315,0.007457675416666667,98025,"0 Hours, 1 Minutes, 38 Seconds, 25 Milliseconds"
4103,port3.c++-flags-4.problem2.1.csv,299.95252307692346,8.33201452991454e-05,3459.824,0.0009610622222222222,12278,"0 Hours, 0 Minutes, 12 Seconds, 278 Milliseconds"
4104,port3.yarv-2.problem2.6.csv,3469.157568100366,0.0009636548800278794,37775.7735,0.010493270416666667,133828,"0 Hours, 2 Minutes, 13 Seconds, 828 Milliseconds"
4105,port3.c-flags-6.problem2.10.csv,226.712355839416,6.297565439983778e-05,2104.8755,0.0005846876388888889,7326,"0 Hours, 0 Minutes, 7 Seconds, 326 Milliseconds"
4106,port3.python3-3.problem2.12.csv,2577.2680037220757,0.0007159077788116877,26454.1765,0.007348382361111111,93252,"0 Hours, 1 Minutes, 33 Seconds, 252 Milliseconds"
4107,port3.javascript-3.problem2.11.csv,1560.7769073763602,0.00043354914093787783,15266.7505,0.004240764027777778,53427,"0 Hours, 0 Minutes, 53 Seconds, 427 Milliseconds"
4108,port3.yarv-5.problem2.5.csv,2795.5043518024045,0.000776528986611779,28765.1155,0.00799030986111111,101250,"0 Hours, 1 Minutes, 41 Seconds, 250 Milliseconds"
4109,port3.c++-flags-3.problem2.2.csv,243.1425432503277,6.753959534731324e-05,2768.4855,0.0007690237499999999,9831,"0 Hours, 0 Minutes, 9 Seconds, 831 Milliseconds"
4110,port3.c-flags-1.problem2.14.csv,201.05817885117511,5.5849494125326424e-05,2468.8575,0.00068579375,8820,"0 Hours, 0 Minutes, 8 Seconds, 820 Milliseconds"
4111,port3.cs-1.problem2.7.csv,444.53925391304335,0.0001234831260869565,2546.799,0.0007074441666666667,8196,"0 Hours, 0 Minutes, 8 Seconds, 196 Milliseconds"
4112,port3.javascript-4.problem2.15.csv,1580.9039908180291,0.0004391399974494525,15318.2605,0.004255072361111111,53657,"0 Hours, 0 Minutes, 53 Seconds, 657 Milliseconds"
4113,port3.c++-noflags-6.problem2.8.csv,884.1280745212323,0.00024559113181145344,5590.8005,0.001553000138888889,18351,"0 Hours, 0 Minutes, 18 Seconds, 351 Milliseconds"
4114,port3.php-2.problem2.17.csv,6040.274732273831,0.0016778540922982865,58370.5305,0.01621403625,204183,"0 Hours, 3 Minutes, 24 Seconds, 183 Milliseconds"
4115,port3.javascript-4.problem2.8.csv,1685.7079121565303,0.0004682521978212584,15421.5175,0.004283754861111111,53555,"0 Hours, 0 Minutes, 53 Seconds, 555 Milliseconds"
4116,port3.c-flags-7.problem2.3.csv,513.5967454361058,0.00014266576262114052,3518.9795,0.0009774943055555554,11753,"0 Hours, 0 Minutes, 11 Seconds, 753 Milliseconds"
4117,port3.php-2.problem2.13.csv,5856.695669279002,0.001626859908133056,58293.744,0.016192706666666667,204290,"0 Hours, 3 Minutes, 24 Seconds, 290 Milliseconds"
4118,port3.c-flags-7.problem2.7.csv,659.9867730434777,0.0001833296591787438,4534.906,0.001259696111111111,15107,"0 Hours, 0 Minutes, 15 Seconds, 107 Milliseconds"
4119,port3.c++-flags-3.problem2.6.csv,265.4268826164873,7.372968961569093e-05,2971.186,0.0008253294444444444,10555,"0 Hours, 0 Minutes, 10 Seconds, 555 Milliseconds"
4120,port3.yarv-5.problem2.1.csv,2733.480348351684,0.0007593000967643566,28841.6675,0.008011574305555555,101446,"0 Hours, 1 Minutes, 41 Seconds, 446 Milliseconds"
4121,port3.javascript-3.problem2.15.csv,1548.1753656093458,0.00043004871266926273,15169.042,0.004213622777777777,53202,"0 Hours, 0 Minutes, 53 Seconds, 202 Milliseconds"
4122,port3.python3-3.problem2.16.csv,2504.0183640416067,0.0006955606566782241,26431.95,0.007342208333333333,93191,"0 Hours, 1 Minutes, 33 Seconds, 191 Milliseconds"
4123,port3.c-flags-6.problem2.14.csv,214.4085378590079,5.9557927183057754e-05,2139.981,0.0005944391666666667,7489,"0 Hours, 0 Minutes, 7 Seconds, 489 Milliseconds"
4124,port3.javascript-4.problem2.11.csv,1514.2772602682276,0.00042063257229672986,15295.1595,0.004248655416666667,53719,"0 Hours, 0 Minutes, 53 Seconds, 719 Milliseconds"
4125,port3.cs-1.problem2.3.csv,453.05016632860065,0.0001258472684246113,2646.036,0.00073501,8576,"0 Hours, 0 Minutes, 8 Seconds, 576 Milliseconds"
4126,port3.c-flags-1.problem2.10.csv,205.0937509124087,5.6970486364557974e-05,2388.593,0.0006634980555555555,8517,"0 Hours, 0 Minutes, 8 Seconds, 517 Milliseconds"
4127,port3.yarv-2.problem2.2.csv,3415.861109436419,0.0009488503081767831,37788.6275,0.010496840972222223,133811,"0 Hours, 2 Minutes, 13 Seconds, 811 Milliseconds"
4128,port3.c++-flags-4.problem2.5.csv,302.8302376502,8.411951045838888e-05,3523.575,0.0009787708333333332,12557,"0 Hours, 0 Minutes, 12 Seconds, 557 Milliseconds"
4129,port3.yarv-3.problem2.26.csv,1902.1453115096024,0.0005283736976415562,19278.1075,0.00535502986111111,70578,"0 Hours, 1 Minutes, 10 Seconds, 578 Milliseconds"
4130,port3.c++-noflags-6.problem2.15.csv,906.8273322203662,0.0002518964811723239,5704.162,0.0015844894444444445,18738,"0 Hours, 0 Minutes, 18 Seconds, 738 Milliseconds"
4131,port3.yarv-4.problem2.22.csv,2702.787359424912,0.0007507742665069201,26735.5035,0.0074265287499999996,97616,"0 Hours, 1 Minutes, 37 Seconds, 616 Milliseconds"
4132,port3.c++-noflags-1.problem2.11.csv,1722.2177384744332,0.0004783938162428981,18007.922,0.005002200555555556,63483,"0 Hours, 1 Minutes, 3 Seconds, 483 Milliseconds"
4133,port3.c-noflags-7.problem2.13.csv,344.99485893416966,9.583190525949157e-05,3947.2345,0.0010964540277777779,14034,"0 Hours, 0 Minutes, 14 Seconds, 34 Milliseconds"
4134,port3.c-noflags-2.problem2.7.csv,325.6429904347827,9.045638623188408e-05,3937.6515,0.0010937920833333334,14082,"0 Hours, 0 Minutes, 14 Seconds, 82 Milliseconds"
