,Name,Joule(surface),kWh(surface),allJoule(surface),allkWh(surface),time(ms),time(string)
41,EnergyMeasurement/results/results2/port3.sameline.24.csv,272.2870958279011,7.563530439663919e-05,3011.1175,0.0008364215277777777,11095,"0 Hours, 0 Minutes, 11 Seconds, 95 Milliseconds"
42,EnergyMeasurement/results/results2/port3.sameline.30.csv,294.39471186440704,8.177630885122417e-05,3221.08,0.0008947444444444444,11856,"0 Hours, 0 Minutes, 11 Seconds, 856 Milliseconds"
43,EnergyMeasurement/results/results2/port3.sameline.18.csv,288.47662255541104,8.013239515428085e-05,3214.1745,0.00089282625,11852,"0 Hours, 0 Minutes, 11 Seconds, 852 Milliseconds"
44,EnergyMeasurement/results/results2/port3.sameline.19.csv,290.8272164276404,8.078533789656677e-05,3221.709,0.0008949191666666666,11873,"0 Hours, 0 Minutes, 11 Seconds, 873 Milliseconds"
45,EnergyMeasurement/results/results2/port3.sameline.25.csv,275.0034680573667,7.638985223815742e-05,3085.668,0.00085713,11386,"0 Hours, 0 Minutes, 11 Seconds, 386 Milliseconds"
46,EnergyMeasurement/results/results2/port3.sameline.6.csv,281.4339217731424,7.817608938142844e-05,3022.486,0.0008395794444444444,11104,"0 Hours, 0 Minutes, 11 Seconds, 104 Milliseconds"
47,EnergyMeasurement/results/results2/port3.for.14.csv,284.076502607562,7.891013961321167e-05,3045.3705,0.00084593625,11186,"0 Hours, 0 Minutes, 11 Seconds, 186 Milliseconds"
48,EnergyMeasurement/results/results2/port3.for.28.csv,267.33455606258167,7.425959890627269e-05,3023.6915,0.0008399143055555556,11166,"0 Hours, 0 Minutes, 11 Seconds, 166 Milliseconds"
49,EnergyMeasurement/results/results2/port3.for.10.csv,290.04526531942656,8.056812925539627e-05,3211.7935,0.0008921648611111112,11836,"0 Hours, 0 Minutes, 11 Seconds, 836 Milliseconds"
50,EnergyMeasurement/results/results2/port3.diffline.4.csv,287.41769426336407,7.983824840649002e-05,3224.9645,0.0008958234722222223,11900,"0 Hours, 0 Minutes, 11 Seconds, 900 Milliseconds"
51,EnergyMeasurement/results/results2/port3.sameline.2.csv,276.28302151238626,7.674528375344062e-05,3082.0105,0.0008561140277777777,11366,"0 Hours, 0 Minutes, 11 Seconds, 366 Milliseconds"
52,EnergyMeasurement/results/results2/port3.sameline.21.csv,283.0170065189052,7.861583514414033e-05,3210.196,0.0008917211111111111,11858,"0 Hours, 0 Minutes, 11 Seconds, 858 Milliseconds"
53,EnergyMeasurement/results/results2/port3.for.8.csv,297.0350423728817,8.250973399246714e-05,3230.1385,0.0008972606944444444,11882,"0 Hours, 0 Minutes, 11 Seconds, 882 Milliseconds"
54,EnergyMeasurement/results/results2/port3.for.9.csv,306.09542698826635,8.502650749674066e-05,3268.3275,0.00090786875,12000,"0 Hours, 0 Minutes, 12 Seconds, 0 Milliseconds"
55,EnergyMeasurement/results/results2/port3.sameline.20.csv,264.8944302477187,7.358178617992185e-05,2986.692,0.0008296366666666667,11026,"0 Hours, 0 Minutes, 11 Seconds, 26 Milliseconds"
56,EnergyMeasurement/results/results2/port3.diffline.5.csv,280.9652144719689,7.804589290888026e-05,3128.9045,0.0008691401388888889,11537,"0 Hours, 0 Minutes, 11 Seconds, 537 Milliseconds"
57,EnergyMeasurement/results/results2/port3.sameline.3.csv,274.6351421121255,7.628753947559042e-05,3083.078,0.0008564105555555556,11377,"0 Hours, 0 Minutes, 11 Seconds, 377 Milliseconds"
58,EnergyMeasurement/results/results2/port3.for.11.csv,288.00805997392473,8.000223888164576e-05,3210.25,0.0008917361111111112,11838,"0 Hours, 0 Minutes, 11 Seconds, 838 Milliseconds"
59,EnergyMeasurement/results/results2/port3.for.13.csv,265.52029269882695,7.375563686078526e-05,3023.1115,0.0008397531944444444,11171,"0 Hours, 0 Minutes, 11 Seconds, 171 Milliseconds"
60,EnergyMeasurement/results/results2/port3.sameline.1.csv,317.9685032594525,8.83245842387368e-05,3485.582,0.0009682172222222222,12832,"0 Hours, 0 Minutes, 12 Seconds, 832 Milliseconds"
61,EnergyMeasurement/results/results2/port3.diffline.7.csv,277.9367718383316,7.7204658843981e-05,3097.488,0.0008604133333333332,11422,"0 Hours, 0 Minutes, 11 Seconds, 422 Milliseconds"
62,EnergyMeasurement/results/results2/port3.sameline.22.csv,295.67445306388566,8.213179251774601e-05,3227.7905,0.0008966084722222223,11878,"0 Hours, 0 Minutes, 11 Seconds, 878 Milliseconds"
63,EnergyMeasurement/results/results2/port3.sameline.23.csv,277.1391473272493,7.698309647979147e-05,3117.426,0.0008659516666666666,11506,"0 Hours, 0 Minutes, 11 Seconds, 506 Milliseconds"
64,EnergyMeasurement/results/results2/port3.diffline.6.csv,286.7007790091265,7.963910528031292e-05,3221.0385,0.0008947329166666667,11887,"0 Hours, 0 Minutes, 11 Seconds, 887 Milliseconds"
65,EnergyMeasurement/results/results2/port3.for.12.csv,295.901565840939,8.219487940026083e-05,3277.635,0.0009104541666666667,12079,"0 Hours, 0 Minutes, 12 Seconds, 79 Milliseconds"
66,EnergyMeasurement/results/results2/port3.for.23.csv,275.7863207301175,7.660731131392152e-05,3086.204,0.000857278888888889,11385,"0 Hours, 0 Minutes, 11 Seconds, 385 Milliseconds"
67,EnergyMeasurement/results/results2/port3.sameline.12.csv,285.6305241199481,7.934181225554115e-05,3201.948,0.00088943,11814,"0 Hours, 0 Minutes, 11 Seconds, 814 Milliseconds"
68,EnergyMeasurement/results/results2/port3.for.7.csv,295.3256851368973,8.203491253802702e-05,3224.4795,0.00089568875,11866,"0 Hours, 0 Minutes, 11 Seconds, 866 Milliseconds"
69,EnergyMeasurement/results/results2/port3.for.6.csv,275.7596003911346,7.659988899753739e-05,3018.7865,0.0008385518055555556,11112,"0 Hours, 0 Minutes, 11 Seconds, 112 Milliseconds"
70,EnergyMeasurement/results/results2/port3.sameline.13.csv,266.91320273794025,7.414255631609452e-05,2995.8695,0.0008321859722222222,11055,"0 Hours, 0 Minutes, 11 Seconds, 55 Milliseconds"
71,EnergyMeasurement/results/results2/port3.for.22.csv,271.25132464146054,7.534759017818349e-05,3058.218,0.000849505,11290,"0 Hours, 0 Minutes, 11 Seconds, 290 Milliseconds"
72,EnergyMeasurement/results/results2/port3.for.20.csv,286.66193676662346,7.962831576850652e-05,3095.5985,0.0008598884722222222,11379,"0 Hours, 0 Minutes, 11 Seconds, 379 Milliseconds"
73,EnergyMeasurement/results/results2/port3.diffline.8.csv,281.8819713168191,7.83005475880053e-05,3041.448,0.0008448466666666666,11179,"0 Hours, 0 Minutes, 11 Seconds, 179 Milliseconds"
74,EnergyMeasurement/results/results2/port3.sameline.11.csv,279.49416297262087,7.763726749239469e-05,3025.977,0.0008405491666666666,11126,"0 Hours, 0 Minutes, 11 Seconds, 126 Milliseconds"
75,EnergyMeasurement/results/results2/port3.for.4.csv,287.11488852672784,7.975413570186885e-05,3132.8325,0.00087023125,11528,"0 Hours, 0 Minutes, 11 Seconds, 528 Milliseconds"
76,EnergyMeasurement/results/results2/port3.for.5.csv,279.3361466753588,7.759337407648856e-05,3091.9755,0.0008588820833333333,11394,"0 Hours, 0 Minutes, 11 Seconds, 394 Milliseconds"
77,EnergyMeasurement/results/results2/port3.sameline.10.csv,292.3817398956979,8.121714997102719e-05,3271.8935,0.0009088593055555556,12070,"0 Hours, 0 Minutes, 12 Seconds, 70 Milliseconds"
78,EnergyMeasurement/results/results2/port3.diffline.9.csv,275.31344067796635,7.647595574387955e-05,3060.799,0.0008502219444444445,11284,"0 Hours, 0 Minutes, 11 Seconds, 284 Milliseconds"
79,EnergyMeasurement/results/results2/port3.for.21.csv,269.9144308996093,7.497623080544702e-05,3019.3595,0.0008387109722222222,11138,"0 Hours, 0 Minutes, 11 Seconds, 138 Milliseconds"
80,EnergyMeasurement/results/results2/port3.for.25.csv,282.3440521512389,7.842890337534414e-05,3062.152,0.0008505977777777778,11261,"0 Hours, 0 Minutes, 11 Seconds, 261 Milliseconds"
81,EnergyMeasurement/results/results2/port3.for.19.csv,296.2511538461541,8.229198717948726e-05,3223.677,0.0008954658333333333,11859,"0 Hours, 0 Minutes, 11 Seconds, 859 Milliseconds"
82,EnergyMeasurement/results/results2/port3.sameline.28.csv,273.6296186440679,7.600822740112997e-05,3033.4425,0.0008426229166666667,11180,"0 Hours, 0 Minutes, 11 Seconds, 180 Milliseconds"
83,EnergyMeasurement/results/results2/port3.sameline.14.csv,274.7344530638854,7.631512585107928e-05,3017.5145,0.0008381984722222223,11111,"0 Hours, 0 Minutes, 11 Seconds, 111 Milliseconds"
84,EnergyMeasurement/results/results2/port3.for.1.csv,296.0767255541073,8.224353487614093e-05,3235.3515,0.0008987087500000001,11907,"0 Hours, 0 Minutes, 11 Seconds, 907 Milliseconds"
85,EnergyMeasurement/results/results2/port3.sameline.15.csv,280.8472803129075,7.801313342025209e-05,3081.144,0.0008558733333333333,11344,"0 Hours, 0 Minutes, 11 Seconds, 344 Milliseconds"
86,EnergyMeasurement/results/results2/port3.sameline.29.csv,276.7134322033902,7.68648422787195e-05,3081.4535,0.0008559593055555556,11362,"0 Hours, 0 Minutes, 11 Seconds, 362 Milliseconds"
87,EnergyMeasurement/results/results2/port3.for.18.csv,264.3403324641462,7.34278701289295e-05,3004.405,0.0008345569444444445,11100,"0 Hours, 0 Minutes, 11 Seconds, 100 Milliseconds"
88,EnergyMeasurement/results/results2/port3.for.24.csv,267.6818428943941,7.435606747066503e-05,3071.4345,0.00085317625,11358,"0 Hours, 0 Minutes, 11 Seconds, 358 Milliseconds"
89,EnergyMeasurement/results/results2/port3.for.30.csv,278.06772620599776,7.72410350572216e-05,3055.654,0.0008487927777777777,11252,"0 Hours, 0 Minutes, 11 Seconds, 252 Milliseconds"
90,EnergyMeasurement/results/results2/port3.for.26.csv,288.16711799217774,8.004642166449382e-05,3209.6685,0.0008915745833333334,11835,"0 Hours, 0 Minutes, 11 Seconds, 835 Milliseconds"
91,EnergyMeasurement/results/results2/port3.sameline.8.csv,271.43850260756216,7.539958405765615e-05,3032.7325,0.0008424256944444445,11186,"0 Hours, 0 Minutes, 11 Seconds, 186 Milliseconds"
92,EnergyMeasurement/results/results2/port3.sameline.17.csv,271.36622099087407,7.537950583079835e-05,3017.1085,0.0008380856944444444,11123,"0 Hours, 0 Minutes, 11 Seconds, 123 Milliseconds"
93,EnergyMeasurement/results/results2/port3.for.2.csv,284.7161623207303,7.908782286686953e-05,3192.8875,0.0008869131944444444,11781,"0 Hours, 0 Minutes, 11 Seconds, 781 Milliseconds"
94,EnergyMeasurement/results/results2/port3.for.3.csv,276.7529172099093,7.687581033608591e-05,3013.6085,0.0008371134722222222,11087,"0 Hours, 0 Minutes, 11 Seconds, 87 Milliseconds"
95,EnergyMeasurement/results/results2/port3.sameline.16.csv,267.3127294654502,7.425353596262507e-05,2993.8005,0.00083161125,11045,"0 Hours, 0 Minutes, 11 Seconds, 45 Milliseconds"
96,EnergyMeasurement/results/results2/port3.sameline.9.csv,285.9849204693615,7.944025568593375e-05,3161.078,0.0008780772222222222,11647,"0 Hours, 0 Minutes, 11 Seconds, 647 Milliseconds"
97,EnergyMeasurement/results/results2/port3.for.27.csv,264.69397131681905,7.352610314356084e-05,3024.26,0.0008400722222222223,11179,"0 Hours, 0 Minutes, 11 Seconds, 179 Milliseconds"
98,EnergyMeasurement/results/results2/port3.while.29.csv,571.2005508474577,0.00015866681967984937,5946.4175,0.0016517826388888887,21775,"0 Hours, 0 Minutes, 21 Seconds, 775 Milliseconds"
99,EnergyMeasurement/results/results2/port3.while.15.csv,551.4084243807038,0.0001531690067724177,5864.4185,0.0016290051388888889,21523,"0 Hours, 0 Minutes, 21 Seconds, 523 Milliseconds"
100,EnergyMeasurement/results/results2/port3.diffline.14.csv,263.17520338983076,7.310422316384188e-05,3019.779,0.0008388275,11167,"0 Hours, 0 Minutes, 11 Seconds, 167 Milliseconds"
101,EnergyMeasurement/results/results2/port3.diffline.28.csv,276.2862229465453,7.674617304070703e-05,3104.971,0.0008624919444444445,11459,"0 Hours, 0 Minutes, 11 Seconds, 459 Milliseconds"
102,EnergyMeasurement/results/results2/port3.diffline.29.csv,266.68344980443317,7.407873605678699e-05,3060.562,0.0008501561111111111,11318,"0 Hours, 0 Minutes, 11 Seconds, 318 Milliseconds"
103,EnergyMeasurement/results/results2/port3.diffline.15.csv,302.04924185136923,8.39025671809359e-05,3364.5035,0.0009345843055555555,12406,"0 Hours, 0 Minutes, 12 Seconds, 406 Milliseconds"
104,EnergyMeasurement/results/results2/port3.while.14.csv,561.8007281616685,0.0001560557578226857,5883.6975,0.0016343604166666667,21559,"0 Hours, 0 Minutes, 21 Seconds, 559 Milliseconds"
105,EnergyMeasurement/results/results2/port3.while.28.csv,552.1835462842237,0.00015338431841228434,5923.204,0.0016453344444444444,21758,"0 Hours, 0 Minutes, 21 Seconds, 758 Milliseconds"
106,EnergyMeasurement/results/results2/port3.while.9.csv,545.8111062581487,0.00015161419618281907,5809.6975,0.0016138048611111112,21324,"0 Hours, 0 Minutes, 21 Seconds, 324 Milliseconds"
107,EnergyMeasurement/results/results2/port3.while.16.csv,569.0636942633635,0.00015807324840648985,5967.9785,0.0016577718055555556,21871,"0 Hours, 0 Minutes, 21 Seconds, 871 Milliseconds"
108,EnergyMeasurement/results/results2/port3.diffline.17.csv,300.38938917861816,8.34414969940606e-05,3363.0905,0.0009341918055555555,12407,"0 Hours, 0 Minutes, 12 Seconds, 407 Milliseconds"
109,EnergyMeasurement/results/results2/port3.diffline.16.csv,298.87009778357265,8.301947160654796e-05,3309.979,0.0009194386111111111,12198,"0 Hours, 0 Minutes, 12 Seconds, 198 Milliseconds"
110,EnergyMeasurement/results/results2/port3.while.17.csv,555.5583565840942,0.00015432176571780396,6022.6045,0.0016729456944444446,22147,"0 Hours, 0 Minutes, 22 Seconds, 147 Milliseconds"
111,EnergyMeasurement/results/results2/port3.while.8.csv,574.8158305084747,0.00015967106403013187,6071.978,0.0016866605555555555,22269,"0 Hours, 0 Minutes, 22 Seconds, 269 Milliseconds"
112,EnergyMeasurement/results/results2/port3.while.13.csv,540.4880143415907,0.00015013555953933075,5882.133,0.0016339258333333334,21639,"0 Hours, 0 Minutes, 21 Seconds, 639 Milliseconds"
113,EnergyMeasurement/results/results2/port3.diffline.12.csv,271.67060169491543,7.54640560263654e-05,3069.9925,0.0008527756944444444,11336,"0 Hours, 0 Minutes, 11 Seconds, 336 Milliseconds"
114,EnergyMeasurement/results/results2/port3.diffline.13.csv,273.44822555410724,7.595784043169645e-05,3212.723,0.0008924230555555555,11907,"0 Hours, 0 Minutes, 11 Seconds, 907 Milliseconds"
115,EnergyMeasurement/results/results2/port3.while.12.csv,539.3866890482403,0.00014982963584673342,5906.4575,0.001640682638888889,21742,"0 Hours, 0 Minutes, 21 Seconds, 742 Milliseconds"
116,EnergyMeasurement/results/results2/port3.while.10.csv,585.7523194263362,0.0001627089776184267,6180.915,0.0017169208333333334,22666,"0 Hours, 0 Minutes, 22 Seconds, 666 Milliseconds"
117,EnergyMeasurement/results/results2/port3.diffline.11.csv,264.8146179921778,7.355961610893827e-05,2996.98,0.0008324944444444445,11068,"0 Hours, 0 Minutes, 11 Seconds, 68 Milliseconds"
118,EnergyMeasurement/results/results2/port3.diffline.10.csv,277.8275436766625,7.717431768796181e-05,3076.89,0.0008546916666666666,11339,"0 Hours, 0 Minutes, 11 Seconds, 339 Milliseconds"
119,EnergyMeasurement/results/results2/port3.while.11.csv,574.5576029986962,0.0001595993341663045,6078.8785,0.001688577361111111,22298,"0 Hours, 0 Minutes, 22 Seconds, 298 Milliseconds"
