,Unnamed: 0,Name,Joule(surface),kWh(surface),allJoule(surface),allkWh(surface),time(ms),time(string)
0,19,port2.java-2.problem0.18.csv,126.69689698890636,3.519358249691843e-05,1025.48425,0.00028485673611111114,5.1595,"0 Hours, 0 Minutes, 10 Seconds, 319 Milliseconds"
1,26,port2.java-2.problem0.19.csv,116.32296440750204,3.231193455763946e-05,1035.64625,0.00028767951388888885,5.266,"0 Hours, 0 Minutes, 10 Seconds, 532 Milliseconds"
2,82,port2.java-2.problem0.22.csv,119.32031726093992,3.314453257248331e-05,994.16825,0.0002761578472222222,5.003,"0 Hours, 0 Minutes, 10 Seconds, 6 Milliseconds"
3,123,port2.java-2.problem0.21.csv,127.87674023769094,3.5521316732691934e-05,1017.5955,0.0002826654166666667,5.1065,"0 Hours, 0 Minutes, 10 Seconds, 213 Milliseconds"
4,125,port2.java-2.problem0.20.csv,117.97725039936097,3.277145844426693e-05,1025.21825,0.00028478284722222215,5.1945,"0 Hours, 0 Minutes, 10 Seconds, 389 Milliseconds"
5,159,port2.java-2.problem0.8.csv,126.86779892857145,3.5241055257936515e-05,919.6060000000001,0.00025544611111111114,5.0135,"0 Hours, 0 Minutes, 10 Seconds, 27 Milliseconds"
6,171,port2.java-2.problem0.9.csv,124.9028612469437,3.469523923526214e-05,932.03225,0.00025889784722222224,5.112,"0 Hours, 0 Minutes, 10 Seconds, 224 Milliseconds"
7,307,port2.java-2.problem0.1.csv,126.92744682835804,3.5257624118988354e-05,915.88025,0.00025441118055555555,5.007,"0 Hours, 0 Minutes, 10 Seconds, 14 Milliseconds"
8,350,port2.java-2.problem0.2.csv,122.25438099467144,3.395955027629762e-05,922.9435000000001,0.00025637319444444444,5.0785,"0 Hours, 0 Minutes, 10 Seconds, 157 Milliseconds"
9,356,port2.java-2.problem0.3.csv,124.46499742268028,3.4573610395188966e-05,953.67475,0.0002649096527777777,5.244,"0 Hours, 0 Minutes, 10 Seconds, 488 Milliseconds"
10,393,port2.java-2.problem0.7.csv,128.77036614173215,3.5769546150481145e-05,932.47625,0.00025902118055555555,5.0765,"0 Hours, 0 Minutes, 10 Seconds, 153 Milliseconds"
11,405,port2.java-2.problem0.6.csv,122.91859628522629,3.414405452367397e-05,921.14875,0.00025587465277777775,5.045,"0 Hours, 0 Minutes, 10 Seconds, 90 Milliseconds"
12,434,port2.java-2.problem0.4.csv,134.32081536796545,3.731133760221262e-05,921.31925,0.0002559220138888889,4.988,"0 Hours, 0 Minutes, 9 Seconds, 976 Milliseconds"
13,447,port2.java-2.problem0.5.csv,126.00928180212019,3.5002578278366715e-05,978.40975,0.00027178048611111106,5.395,"0 Hours, 0 Minutes, 10 Seconds, 790 Milliseconds"
14,483,port2.java-2.problem0.11.csv,127.46497203811096,3.5406936677253047e-05,918.61875,0.000255171875,5.003,"0 Hours, 0 Minutes, 10 Seconds, 6 Milliseconds"
15,486,port2.java-2.problem0.10.csv,119.78109999999997,3.3272527777777756e-05,850.6255,0.00023628486111111114,4.6035,"0 Hours, 0 Minutes, 9 Seconds, 207 Milliseconds"
16,525,port2.java-2.problem0.12.csv,124.28599082568815,3.452388634046893e-05,958.9910000000001,0.00026638638888888894,5.2715,"0 Hours, 0 Minutes, 10 Seconds, 543 Milliseconds"
17,526,port2.java-2.problem0.13.csv,124.6786034624897,3.463294540624714e-05,970.6945,0.0002696373611111111,5.0915,"0 Hours, 0 Minutes, 10 Seconds, 183 Milliseconds"
18,570,port2.java-2.problem0.17.csv,120.20893363939894,3.3391370455388594e-05,1052.8519999999999,0.00029245888888888887,5.3395,"0 Hours, 0 Minutes, 10 Seconds, 679 Milliseconds"
19,572,port2.java-2.problem0.16.csv,115.20456066775243,3.200126685215346e-05,1045.738,0.00029048277777777784,5.3315,"0 Hours, 0 Minutes, 10 Seconds, 663 Milliseconds"
20,611,port2.java-2.problem0.14.csv,121.4286441704035,3.3730178936223197e-05,994.27675,0.00027618798611111107,5.238,"0 Hours, 0 Minutes, 10 Seconds, 476 Milliseconds"
21,620,port2.java-2.problem0.15.csv,85.21674916036933,2.3671319211213707e-05,642.72375,0.000178534375,3.199,"0 Hours, 0 Minutes, 6 Seconds, 398 Milliseconds"
22,157,port2.java-3.problem0.22.csv,119.39980307941644,3.3166611966504565e-05,969.67925,0.00026935534722222215,4.8625,"0 Hours, 0 Minutes, 9 Seconds, 725 Milliseconds"
23,193,port2.java-3.problem0.21.csv,119.19714091680821,3.311031692133561e-05,1036.7060000000001,0.0002879738888888889,5.266,"0 Hours, 0 Minutes, 10 Seconds, 532 Milliseconds"
24,210,port2.java-3.problem0.20.csv,120.72306469648554,3.353418463791265e-05,969.54225,0.00026931729166666666,4.86,"0 Hours, 0 Minutes, 9 Seconds, 720 Milliseconds"
25,227,port2.java-3.problem0.18.csv,124.68797662440552,3.463554906233486e-05,994.29675,0.00027619354166666664,4.992,"0 Hours, 0 Minutes, 9 Seconds, 984 Milliseconds"
26,243,port2.java-3.problem0.19.csv,120.94087958226764,3.3594688772852125e-05,973.13925,0.0002703164583333333,4.8815,"0 Hours, 0 Minutes, 9 Seconds, 763 Milliseconds"
27,260,port2.java-3.problem0.9.csv,122.20569580277096,3.394602661188082e-05,896.33625,0.00024898229166666664,4.903,"0 Hours, 0 Minutes, 9 Seconds, 806 Milliseconds"
28,287,port2.java-3.problem0.8.csv,124.25215821428571,3.4514488392857144e-05,879.51575,0.00024430993055555563,4.7765,"0 Hours, 0 Minutes, 9 Seconds, 553 Milliseconds"
29,297,port2.java-3.problem0.5.csv,124.78229063604236,3.4661747398900655e-05,933.25925,0.00025923868055555555,5.117,"0 Hours, 0 Minutes, 10 Seconds, 234 Milliseconds"
30,302,port2.java-3.problem0.17.csv,118.40203130217031,3.288945313949176e-05,967.5535000000001,0.00026876486111111113,4.8615,"0 Hours, 0 Minutes, 9 Seconds, 723 Milliseconds"
31,320,port2.java-3.problem0.16.csv,117.82886400651468,3.273024000180964e-05,878.627,0.00024406305555555556,4.359,"0 Hours, 0 Minutes, 8 Seconds, 718 Milliseconds"
32,327,port2.java-3.problem0.4.csv,123.92692878787891,3.4424146885521915e-05,910.29425,0.00025285951388888893,4.984,"0 Hours, 0 Minutes, 9 Seconds, 968 Milliseconds"
33,333,port2.java-3.problem0.6.csv,121.46546477369785,3.374040688158274e-05,902.68675,0.0002507463194444444,4.9375,"0 Hours, 0 Minutes, 9 Seconds, 875 Milliseconds"
34,344,port2.java-3.problem0.14.csv,120.93564260089693,3.35932340558047e-05,927.212,0.0002575588888888889,4.8385,"0 Hours, 0 Minutes, 9 Seconds, 677 Milliseconds"
35,364,port2.java-3.problem0.15.csv,119.88824223341719,3.330228950928255e-05,969.9164999999999,0.00026942125,4.8775,"0 Hours, 0 Minutes, 9 Seconds, 755 Milliseconds"
36,373,port2.java-3.problem0.7.csv,125.14133267716527,3.4761481299212576e-05,880.95575,0.0002447099305555556,4.774,"0 Hours, 0 Minutes, 9 Seconds, 548 Milliseconds"
37,382,port2.java-3.problem0.3.csv,126.63762113402052,3.517711698167236e-05,887.3,0.00024647222222222214,4.8105,"0 Hours, 0 Minutes, 9 Seconds, 621 Milliseconds"
38,386,port2.java-3.problem0.11.csv,124.86859444904717,3.468572068029087e-05,911.5155,0.00025319875,4.9745,"0 Hours, 0 Minutes, 9 Seconds, 949 Milliseconds"
39,408,port2.java-3.problem0.10.csv,120.70160806451608,3.352822446236558e-05,947.99175,0.00026333104166666665,5.211,"0 Hours, 0 Minutes, 10 Seconds, 422 Milliseconds"
40,415,port2.java-3.problem0.2.csv,122.90115541740678,3.413920983816855e-05,883.3075,0.00024536319444444445,4.823,"0 Hours, 0 Minutes, 9 Seconds, 646 Milliseconds"
41,429,port2.java-3.problem0.12.csv,121.17552099506001,3.3659866943072226e-05,888.34725,0.000246763125,4.845,"0 Hours, 0 Minutes, 9 Seconds, 690 Milliseconds"
42,453,port2.java-3.problem0.13.csv,114.7039014839241,3.186219485664559e-05,923.5825,0.00025655069444444436,4.868,"0 Hours, 0 Minutes, 9 Seconds, 736 Milliseconds"
43,457,port2.java-3.problem0.1.csv,120.88020895522375,3.357783582089548e-05,876.58575,0.00024349604166666665,4.796,"0 Hours, 0 Minutes, 9 Seconds, 592 Milliseconds"
44,194,port2.java-4.problem0.19.csv,144.2137939755611,4.005938721543364e-05,1071.2766666666666,0.0002975768518518519,5.310333333333333,"0 Hours, 0 Minutes, 15 Seconds, 931 Milliseconds"
45,209,port2.java-4.problem0.18.csv,144.27289117802448,4.0075803105006805e-05,1039.0826666666667,0.0002886340740740741,5.136666666666667,"0 Hours, 0 Minutes, 15 Seconds, 410 Milliseconds"
46,222,port2.java-4.problem0.9.csv,150.1566117902745,4.1710169941742914e-05,1000.0213333333335,0.00027778370370370374,5.382666666666667,"0 Hours, 0 Minutes, 16 Seconds, 148 Milliseconds"
47,226,port2.java-4.problem0.20.csv,140.87186421725255,3.9131073393681264e-05,1056.2925,0.00029341458333333333,5.241333333333333,"0 Hours, 0 Minutes, 15 Seconds, 724 Milliseconds"
48,244,port2.java-4.problem0.21.csv,147.6233907753256,4.100649743759044e-05,1040.1008333333332,0.0002889168981481481,5.122333333333333,"0 Hours, 0 Minutes, 15 Seconds, 367 Milliseconds"
49,247,port2.java-4.problem0.8.csv,150.77774190476194,4.18827060846561e-05,959.0908333333333,0.0002664141203703704,5.112,"0 Hours, 0 Minutes, 15 Seconds, 336 Milliseconds"
50,281,port2.java-4.problem0.22.csv,146.44811237169077,4.068003121435855e-05,1057.3181666666667,0.00029369949074074065,5.209,"0 Hours, 0 Minutes, 15 Seconds, 627 Milliseconds"
51,299,port2.java-4.problem0.6.csv,146.39875291773373,4.066632025492603e-05,990.3023333333334,0.0002750839814814815,5.333666666666667,"0 Hours, 0 Minutes, 16 Seconds, 1 Milliseconds"
52,300,port2.java-4.problem0.13.csv,142.0409073921409,3.945580760892802e-05,998.8296666666666,0.00027745268518518515,5.156333333333333,"0 Hours, 0 Minutes, 15 Seconds, 469 Milliseconds"
53,323,port2.java-4.problem0.12.csv,150.1154077864032,4.169872438511201e-05,968.8541666666666,0.00026912615740740743,5.170666666666667,"0 Hours, 0 Minutes, 15 Seconds, 512 Milliseconds"
54,324,port2.java-4.problem0.7.csv,154.39029527559032,4.2886193132108426e-05,1044.1425,0.0002900395833333333,5.62,"0 Hours, 0 Minutes, 16 Seconds, 860 Milliseconds"
55,337,port2.java-4.problem0.5.csv,149.54105712603055,4.15391825350085e-05,1019.1106666666668,0.0002830862962962963,5.503666666666667,"0 Hours, 0 Minutes, 16 Seconds, 511 Milliseconds"
56,340,port2.java-4.problem0.10.csv,145.94061350059718,4.0539059305721446e-05,1002.9715,0.0002786031944444444,5.398333333333333,"0 Hours, 0 Minutes, 16 Seconds, 195 Milliseconds"
57,367,port2.java-4.problem0.11.csv,148.42149309582982,4.12281925266194e-05,1027.1298333333334,0.0002853138425925926,5.556666666666667,"0 Hours, 0 Minutes, 16 Seconds, 670 Milliseconds"
58,369,port2.java-4.problem0.4.csv,150.03301991341993,4.167583886483887e-05,964.6426666666666,0.0002679562962962962,5.163,"0 Hours, 0 Minutes, 15 Seconds, 489 Milliseconds"
59,388,port2.java-4.problem0.15.csv,142.53340120347045,3.9592611445408455e-05,1052.3671666666667,0.00029232421296296297,5.220666666666667,"0 Hours, 0 Minutes, 15 Seconds, 662 Milliseconds"
60,407,port2.java-4.problem0.14.csv,146.95398445440938,4.082055123733595e-05,1062.4613333333334,0.0002951281481481482,5.494,"0 Hours, 0 Minutes, 16 Seconds, 482 Milliseconds"
61,413,port2.java-4.problem0.1.csv,147.0495973258704,4.084711036829734e-05,1022.5608333333333,0.0002840446759259259,5.556333333333333,"0 Hours, 0 Minutes, 16 Seconds, 669 Milliseconds"
62,425,port2.java-4.problem0.3.csv,146.75659221076737,4.076572005854651e-05,1002.4259999999999,0.0002784516666666667,5.411333333333333,"0 Hours, 0 Minutes, 16 Seconds, 234 Milliseconds"
63,430,port2.java-4.problem0.16.csv,141.15580401737245,3.9209945560381245e-05,1062.5843333333332,0.00029516231481481486,5.279333333333333,"0 Hours, 0 Minutes, 15 Seconds, 838 Milliseconds"
64,451,port2.java-4.problem0.17.csv,144.444786032276,4.012355167563222e-05,1065.4141666666667,0.0002959483796296295,5.272666666666667,"0 Hours, 0 Minutes, 15 Seconds, 818 Milliseconds"
65,456,port2.java-4.problem0.2.csv,147.02648875074013,4.084069131965003e-05,937.0208333333334,0.00026028356481481486,5.010666666666667,"0 Hours, 0 Minutes, 15 Seconds, 32 Milliseconds"
66,53,port2.java-6.problem0.9.csv,127.74756438467804,3.548543455129946e-05,929.8245,0.0002582845833333333,5.08,"0 Hours, 0 Minutes, 10 Seconds, 160 Milliseconds"
67,65,port2.java-6.problem0.8.csv,123.9674317857143,3.4435397718253965e-05,893.93625,0.000248315625,4.8695,"0 Hours, 0 Minutes, 9 Seconds, 739 Milliseconds"
68,162,port2.java-6.problem0.12.csv,124.22916143260404,3.4508100397945575e-05,894.56775,0.0002484910416666667,4.865,"0 Hours, 0 Minutes, 9 Seconds, 730 Milliseconds"
69,169,port2.java-6.problem0.13.csv,123.32235943940651,3.42562109553907e-05,924.059,0.00025668305555555555,4.819,"0 Hours, 0 Minutes, 9 Seconds, 638 Milliseconds"
70,199,port2.java-6.problem0.11.csv,122.07471375310686,3.390964270919635e-05,917.8935,0.0002549704166666667,5.0325,"0 Hours, 0 Minutes, 10 Seconds, 65 Milliseconds"
71,204,port2.java-6.problem0.10.csv,122.09594103942658,3.39155391776185e-05,898.34525,0.0002495403472222222,4.8895,"0 Hours, 0 Minutes, 9 Seconds, 779 Milliseconds"
72,230,port2.java-6.problem0.14.csv,119.99788385650218,3.333274551569505e-05,953.5195,0.00026486652777777786,5.002,"0 Hours, 0 Minutes, 10 Seconds, 4 Milliseconds"
73,240,port2.java-6.problem0.15.csv,126.8003891687656,3.522233032465711e-05,967.2435,0.00026867875,4.8225,"0 Hours, 0 Minutes, 9 Seconds, 645 Milliseconds"
74,266,port2.java-6.problem0.17.csv,121.90551711185309,3.386264364218142e-05,964.85625,0.000268015625,4.826,"0 Hours, 0 Minutes, 9 Seconds, 652 Milliseconds"
75,278,port2.java-6.problem0.16.csv,116.17263640065146,3.227017677795874e-05,1038.8519999999999,0.00028857000000000004,5.2865,"0 Hours, 0 Minutes, 10 Seconds, 573 Milliseconds"
76,348,port2.java-6.problem0.18.csv,117.83504675118843,3.2731957430885674e-05,1016.7094999999999,0.00028241930555555564,5.16,"0 Hours, 0 Minutes, 10 Seconds, 320 Milliseconds"
77,358,port2.java-6.problem0.19.csv,119.34747122762143,3.315207534100595e-05,1018.85625,0.000283015625,5.1525,"0 Hours, 0 Minutes, 10 Seconds, 305 Milliseconds"
78,392,port2.java-6.problem0.21.csv,119.58349235993212,3.321763676664781e-05,1025.593,0.00028488694444444445,5.2,"0 Hours, 0 Minutes, 10 Seconds, 400 Milliseconds"
79,403,port2.java-6.problem0.20.csv,121.26182747603825,3.368384096556619e-05,973.74875,0.00027048576388888893,4.881,"0 Hours, 0 Minutes, 9 Seconds, 762 Milliseconds"
80,435,port2.java-6.problem0.22.csv,121.7406940842787,3.3816859467855185e-05,971.23325,0.0002697870138888889,4.858,"0 Hours, 0 Minutes, 9 Seconds, 716 Milliseconds"
81,477,port2.java-6.problem0.3.csv,123.47678694158071,3.429910748377242e-05,915.13175,0.00025420326388888887,5.0065,"0 Hours, 0 Minutes, 10 Seconds, 13 Milliseconds"
82,493,port2.java-6.problem0.2.csv,124.94066119005322,3.4705739219459225e-05,933.11875,0.00025919965277777785,5.126,"0 Hours, 0 Minutes, 10 Seconds, 252 Milliseconds"
83,533,port2.java-6.problem0.1.csv,127.25937779850727,3.534982716625202e-05,920.309,0.0002556413888888889,5.033,"0 Hours, 0 Minutes, 10 Seconds, 66 Milliseconds"
84,565,port2.java-6.problem0.5.csv,124.42354770318022,3.4562096584216725e-05,933.5325,0.0002593145833333333,5.121,"0 Hours, 0 Minutes, 10 Seconds, 242 Milliseconds"
85,577,port2.java-6.problem0.4.csv,123.58637251082253,3.4329547919672927e-05,894.96475,0.0002486013194444444,4.889,"0 Hours, 0 Minutes, 9 Seconds, 778 Milliseconds"
86,605,port2.java-6.problem0.6.csv,122.74493424423572,3.409581506784326e-05,901.672,0.00025046444444444446,4.923,"0 Hours, 0 Minutes, 9 Seconds, 846 Milliseconds"
87,626,port2.java-6.problem0.7.csv,124.68158464566923,3.4633773512685895e-05,905.19375,0.00025144270833333334,4.93,"0 Hours, 0 Minutes, 9 Seconds, 860 Milliseconds"
88,8,port2.java-7.problem0.14.csv,112.86315802690574,3.1350877229696045e-05,429.44140000000004,0.00011928927777777778,1.8998,"0 Hours, 0 Minutes, 9 Seconds, 499 Milliseconds"
89,37,port2.java-7.problem0.15.csv,107.93362350965575,2.9981562086015485e-05,438.49920000000003,0.00012180533333333335,1.8968,"0 Hours, 0 Minutes, 9 Seconds, 484 Milliseconds"
90,49,port2.java-7.problem0.17.csv,103.33327913188648,2.8703688647746252e-05,437.02020000000005,0.00012139450000000002,1.9104,"0 Hours, 0 Minutes, 9 Seconds, 552 Milliseconds"
91,68,port2.java-7.problem0.16.csv,106.93143289902284,2.9703175805284122e-05,418.7906,0.0001163307222222222,1.7868,"0 Hours, 0 Minutes, 8 Seconds, 934 Milliseconds"
92,73,port2.java-7.problem0.12.csv,113.64032844036694,3.1566757900101926e-05,409.235,0.00011367638888888888,1.8668,"0 Hours, 0 Minutes, 9 Seconds, 334 Milliseconds"
93,74,port2.java-7.problem0.8.csv,109.88795871428572,3.0524432976190486e-05,397.06679999999994,0.00011029633333333334,1.8162,"0 Hours, 0 Minutes, 9 Seconds, 81 Milliseconds"
94,96,port2.java-7.problem0.9.csv,109.68772298288513,3.0468811939690314e-05,406.29830000000004,0.00011286063888888887,1.8785999999999998,"0 Hours, 0 Minutes, 9 Seconds, 393 Milliseconds"
95,99,port2.java-7.problem0.13.csv,115.56443957131066,3.210123321425295e-05,414.8894,0.00011524705555555553,1.8014000000000001,"0 Hours, 0 Minutes, 9 Seconds, 7 Milliseconds"
96,109,port2.java-7.problem0.11.csv,107.64872891466446,2.9902424698517906e-05,390.0794,0.00010835538888888887,1.786,"0 Hours, 0 Minutes, 8 Seconds, 930 Milliseconds"
97,138,port2.java-7.problem0.10.csv,107.10904207885298,2.9752511688570274e-05,392.8107,0.00010911408333333333,1.7995999999999999,"0 Hours, 0 Minutes, 8 Seconds, 998 Milliseconds"
98,470,port2.java-7.problem0.21.csv,107.56326689303913,2.9878685248066424e-05,428.11640000000006,0.00011892122222222223,1.8397999999999999,"0 Hours, 0 Minutes, 9 Seconds, 199 Milliseconds"
99,471,port2.java-7.problem0.7.csv,107.40744488188975,2.9835401356080486e-05,393.04640000000006,0.00010917955555555556,1.8042,"0 Hours, 0 Minutes, 9 Seconds, 21 Milliseconds"
100,498,port2.java-7.problem0.20.csv,108.45042683706075,3.0125118565850206e-05,438.68649999999997,0.00012185736111111109,1.8908,"0 Hours, 0 Minutes, 9 Seconds, 454 Milliseconds"
101,499,port2.java-7.problem0.6.csv,106.57212502134912,2.9603368061485865e-05,396.0868,0.00011002411111111108,1.8297999999999999,"0 Hours, 0 Minutes, 9 Seconds, 149 Milliseconds"
102,512,port2.java-7.problem0.4.csv,110.00199281385287,3.055610911495913e-05,400.5035,0.00011125097222222224,1.8412,"0 Hours, 0 Minutes, 9 Seconds, 206 Milliseconds"
103,514,port2.java-7.problem0.22.csv,108.28368444084273,3.0078801233567428e-05,425.3483,0.00011815230555555555,1.8132000000000001,"0 Hours, 0 Minutes, 9 Seconds, 66 Milliseconds"
104,539,port2.java-7.problem0.5.csv,110.2300335689046,3.061945376914017e-05,399.39840000000004,0.000110944,1.8302,"0 Hours, 0 Minutes, 9 Seconds, 151 Milliseconds"
105,554,port2.java-7.problem0.1.csv,113.53814738805966,3.1538374274461e-05,398.10949999999997,0.00011058597222222222,1.806,"0 Hours, 0 Minutes, 9 Seconds, 30 Milliseconds"
106,596,port2.java-7.problem0.2.csv,111.0943708703375,3.085954746398263e-05,406.7116,0.00011297544444444446,1.875,"0 Hours, 0 Minutes, 9 Seconds, 375 Milliseconds"
107,598,port2.java-7.problem0.18.csv,111.68092488114098,3.102247913365027e-05,424.9979,0.00011805497222222222,1.7986,"0 Hours, 0 Minutes, 8 Seconds, 993 Milliseconds"
108,631,port2.java-7.problem0.19.csv,106.36790784313727,2.9546641067538133e-05,416.34709999999995,0.00011565197222222221,1.7755999999999998,"0 Hours, 0 Minutes, 8 Seconds, 878 Milliseconds"
109,633,port2.java-7.problem0.3.csv,107.67572542955324,2.9909923730431465e-05,402.0104,0.00011166955555555556,1.8614000000000002,"0 Hours, 0 Minutes, 9 Seconds, 307 Milliseconds"
110,4161,port2.java-1.problem1.21.csv,245.26532236842107,6.812925621345029e-05,682.763375,0.00018965649305555557,2.511,"0 Hours, 0 Minutes, 10 Seconds, 44 Milliseconds"
111,4201,port2.java-1.problem1.20.csv,246.66164037539917,6.851712232649977e-05,680.720875,0.00018908913194444444,2.48525,"0 Hours, 0 Minutes, 9 Seconds, 941 Milliseconds"
112,4210,port2.java-1.problem1.22.csv,243.12857212317658,6.753571447866015e-05,681.732875,0.00018937024305555557,2.50825,"0 Hours, 0 Minutes, 10 Seconds, 33 Milliseconds"
113,4287,port2.java-1.problem1.18.csv,231.1244175911253,6.420122710864591e-05,664.3610000000001,0.0001845447222222222,2.487,"0 Hours, 0 Minutes, 9 Seconds, 948 Milliseconds"
114,4323,port2.java-1.problem1.19.csv,247.30834590792816,6.869676275220227e-05,678.9939999999999,0.00018860944444444445,2.47275,"0 Hours, 0 Minutes, 9 Seconds, 891 Milliseconds"
115,4381,port2.java-1.problem1.9.csv,240.8627106764466,6.690630852123517e-05,635.033,0.00017639805555555557,2.4965,"0 Hours, 0 Minutes, 9 Seconds, 986 Milliseconds"
116,4443,port2.java-1.problem1.8.csv,243.08554571428573,6.752376269841271e-05,641.391625,0.0001781643402777778,2.519,"0 Hours, 0 Minutes, 10 Seconds, 76 Milliseconds"
117,4557,port2.java-1.problem1.3.csv,247.3791323024056,6.87164256395571e-05,635.81425,0.00017661506944444445,2.4565,"0 Hours, 0 Minutes, 9 Seconds, 826 Milliseconds"
118,4615,port2.java-1.problem1.2.csv,232.14416119005318,6.448448921945923e-05,618.6932499999999,0.00017185923611111114,2.45175,"0 Hours, 0 Minutes, 9 Seconds, 807 Milliseconds"
119,4683,port2.java-1.problem1.1.csv,239.3163215951492,6.647675599865255e-05,636.668375,0.00017685232638888892,2.52175,"0 Hours, 0 Minutes, 10 Seconds, 87 Milliseconds"
120,4684,port2.java-1.problem1.5.csv,241.8447535335688,6.717909820376913e-05,633.403875,0.0001759455208333333,2.47825,"0 Hours, 0 Minutes, 9 Seconds, 913 Milliseconds"
121,4757,port2.java-1.problem1.4.csv,238.58345930735942,6.627318314093319e-05,629.361,0.0001748225,2.47675,"0 Hours, 0 Minutes, 9 Seconds, 907 Milliseconds"
122,4758,port2.java-1.problem1.6.csv,239.5671951323655,6.654644309232376e-05,633.8565,0.00017607125,2.492,"0 Hours, 0 Minutes, 9 Seconds, 968 Milliseconds"
123,4819,port2.java-1.problem1.7.csv,236.2760167322831,6.563222687007863e-05,622.13875,0.00017281631944444443,2.43725,"0 Hours, 0 Minutes, 9 Seconds, 749 Milliseconds"
124,4825,port2.java-1.problem1.14.csv,238.2435341928253,6.617875949800704e-05,653.379625,0.00018149434027777778,2.49125,"0 Hours, 0 Minutes, 9 Seconds, 965 Milliseconds"
125,4862,port2.java-1.problem1.15.csv,243.77094405961384,6.771415112767051e-05,675.146125,0.00018754059027777778,2.47525,"0 Hours, 0 Minutes, 9 Seconds, 901 Milliseconds"
126,4874,port2.java-1.problem1.17.csv,241.48831865609333,6.708008851558148e-05,679.993875,0.0001888871875,2.5105,"0 Hours, 0 Minutes, 10 Seconds, 42 Milliseconds"
127,4916,port2.java-1.problem1.16.csv,251.14028807003257,6.976119113056461e-05,687.085125,0.00019085697916666666,2.49775,"0 Hours, 0 Minutes, 9 Seconds, 991 Milliseconds"
128,4922,port2.java-1.problem1.12.csv,240.9847035991529,6.694019544420915e-05,628.925,0.00017470138888888887,2.45,"0 Hours, 0 Minutes, 9 Seconds, 800 Milliseconds"
129,4965,port2.java-1.problem1.13.csv,240.2886533388293,6.674684814967482e-05,649.3805,0.0001803834722222222,2.462,"0 Hours, 0 Minutes, 9 Seconds, 848 Milliseconds"
130,4974,port2.java-1.problem1.11.csv,232.84388970588242,6.467885825163401e-05,623.004625,0.0001730568402777778,2.46725,"0 Hours, 0 Minutes, 9 Seconds, 869 Milliseconds"
131,5010,port2.java-1.problem1.10.csv,237.62492983870976,6.600692495519714e-05,627.694375,0.00017435954861111115,2.457,"0 Hours, 0 Minutes, 9 Seconds, 828 Milliseconds"
132,4214,port2.java-2.problem1.8.csv,1057.7205700000004,0.00029381126944444456,8134.8875,0.002259690972222222,44.758,"0 Hours, 0 Minutes, 44 Seconds, 758 Milliseconds"
133,4235,port2.java-2.problem1.9.csv,851.8738736756314,0.0002366316315765643,6608.039000000001,0.0018355663888888886,36.457,"0 Hours, 0 Minutes, 36 Seconds, 457 Milliseconds"
134,4335,port2.java-2.problem1.13.csv,802.0160527617479,0.00022278223687826332,8040.549,0.002233485833333333,43.563,"0 Hours, 0 Minutes, 43 Seconds, 563 Milliseconds"
135,4376,port2.java-2.problem1.12.csv,824.6425497529992,0.00022906737493138868,6424.9169999999995,0.0017846991666666668,35.368,"0 Hours, 0 Minutes, 35 Seconds, 368 Milliseconds"
136,4391,port2.java-2.problem1.10.csv,830.9710405017943,0.00023082528902827613,6635.4965,0.0018431934722222226,36.562,"0 Hours, 0 Minutes, 36 Seconds, 562 Milliseconds"
137,4433,port2.java-2.problem1.11.csv,1059.1741905550937,0.00029421505293197045,8300.374,0.002305659444444444,45.791,"0 Hours, 0 Minutes, 45 Seconds, 791 Milliseconds"
138,4458,port2.java-2.problem1.15.csv,654.9864298908478,0.00018194067496968,6836.012,0.0018988922222222219,35.467,"0 Hours, 0 Minutes, 35 Seconds, 467 Milliseconds"
139,4493,port2.java-2.problem1.14.csv,638.0628825112098,0.00017723968958644718,6563.865,0.0018232958333333333,35.561,"0 Hours, 0 Minutes, 35 Seconds, 561 Milliseconds"
140,4514,port2.java-2.problem1.16.csv,689.0688412052106,0.00019140801144589185,6945.2765,0.0019292434722222227,35.845,"0 Hours, 0 Minutes, 35 Seconds, 845 Milliseconds"
141,4548,port2.java-2.problem1.17.csv,910.6425083472438,0.00025295625231867884,9235.174,0.0025653261111111113,47.659,"0 Hours, 0 Minutes, 47 Seconds, 659 Milliseconds"
142,4631,port2.java-2.problem1.19.csv,660.3544156010239,0.00018343178211139552,6984.9355,0.001940259861111111,36.228,"0 Hours, 0 Minutes, 36 Seconds, 228 Milliseconds"
143,4669,port2.java-2.problem1.18.csv,803.2540808240909,0.00022312613356224745,8138.3135,0.002260642638888889,42.107,"0 Hours, 0 Minutes, 42 Seconds, 107 Milliseconds"
144,4700,port2.java-2.problem1.20.csv,824.8468226837047,0.0002291241174121402,8557.1355,0.002376982083333333,44.272,"0 Hours, 0 Minutes, 44 Seconds, 272 Milliseconds"
145,4740,port2.java-2.problem1.21.csv,764.0252928692701,0.00021222924801924165,7527.5605,0.002090989027777777,38.819,"0 Hours, 0 Minutes, 38 Seconds, 819 Milliseconds"
146,4805,port2.java-2.problem1.22.csv,841.9121037277147,0.0002338644732576985,8654.166,0.002403935,44.676,"0 Hours, 0 Minutes, 44 Seconds, 676 Milliseconds"
